Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
EOS,Eaton Vance Enhance Equity Income Fund II,21.65,USD,0.04621072088723665,97010,1.1502334614664085,1132460000,USD,3.9271526782637083,5.5129,USD,,6.89931,Miscellaneous,
EAI,"Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066",23.05,USD,-0.08669267446900553,72409,1.8586187866575972,,,,,,,,Utilities,
T/PA,"AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.000% Perpetual Preferred Stock, Series A",22.68,USD,0.22094564737074993,155134,1.2250638457152694,157028343944,USD,13.027744270205067,1.7409,USD,,5.06849,Communications,
MPB,Mid Penn Bancorp,29.1,USD,-1.0540632437946234,23425,0.5037125279810428,485865737,USD,10.676156583629895,2.7257,USD,,2.74914,Finance,Strong buy
VOPKF,Koninklijke Vopak NV,45.45,USD,-2.8846153846153726,153,0.1921869111920613,5451862882.489152,USD,11.930557408620057,3.8095453920000004,USD,,3.6162,Distribution services,Buy
VSTS,Vestis Corporation,15.11,USD,-1.3707571801566634,1559136,0.5681428236756931,1986692432.9999998,USD,16.948962422882783,0.8915,USD,,0.694904,Consumer non-durables,Neutral
PACS,"PACS Group, Inc.",39.56,USD,-0.15143866733971523,683840,1.1571429344971544,6138822934,USD,,,,,0,Health services,Strong buy
INDB,Independent Bank Corp.,58.44,USD,-1.0832769126608,257857,0.6660902737702656,2477792050,USD,11.762101237798129,4.9685,USD,,3.83299,Finance,Neutral
FBP,First BanCorp. New,20.87,USD,-0.7136060894386231,1050055,0.7856835601482964,3419878406,USD,11.446278725388034,1.8233,USD,,2.97077,Finance,Buy
CRARF,Credit Agricole SA,15.43,USD,1.9154557463672333,157,0.21592628249209186,44362338809.770775,USD,6.875796912883223,2.244103512,USD,,7.52149,Finance,Neutral
WFC/PA,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",22.02,USD,-0.3168854685378012,89368,1.1636291667697467,190270762933,USD,4.518035208666748,4.8738,USD,,2.59392,Finance,
GTLS,"Chart Industries, Inc.",125.7,USD,1.1832890606133775,479756,0.6289224409043156,5380710681.999999,USD,58.837296386444486,2.1364,USD,,0,Producer manufacturing,Strong buy
PCG/PE,Pacific Gas & Electric Co. 5% 1st A Preferred Stock,20.3,USD,-0.49019607843136215,217,0.2548743246417665,106049624,USD,,,,,,Utilities,
GS,"Goldman Sachs Group, Inc. (The)",498.51,USD,0.3199710214923881,1420298,0.7442538366619652,157429242011.99997,USD,16.00610049767218,31.145,USD,,2.25672,Finance,Buy
PCG/PD,Pacific Gas & Electric Co. 5% 1st Red. Preferred Stock,20.36,USD,-0.9910619632558237,326,0.19385145983231253,106049624,USD,,,,,,Utilities,
HPS,John Hancock Preferred Income Fund III Preferred Income Fund III,16.98,USD,-0.3521126760563305,39989,1.0460246668148943,542071000,USD,205.32043530834343,0.0827,USD,,7.77385,Miscellaneous,
SSBK,"Southern States Bancshares, Inc.",29.96,USD,1.0796221322537123,18980,0.8608802931891578,267137477.00000003,USD,8.515476224312879,3.5183,USD,,1.2016,Finance,Strong buy
FSUN,FirstSun Capital Bancorp,42.56,USD,-0.3278688524590177,16589,0.11993455617562832,1176342312.3200002,USD,13.059220619822032,3.259,USD,,0,Finance,Neutral
ABMRF,ABN Amro Group NV,17.6501,USD,4.284194977843413,150,0.05821625397811069,15220262089.6725,USD,5.388369373242273,3.2755920720000002,USD,,9.10202,Finance,Neutral
PCG/PG,Pacific Gas & Electric Co. 4.80% 1st Preferred Stock,19.5,USD,1.0886469673405956,631,0.5740538573508006,106049624,USD,,,,,,Utilities,
EMP,"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",23.26,USD,-0.25728987993138386,58183,2.888784072290353,,,,,,,,Utilities,
JBK,Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,26.5,USD,0.03775009437524184,1102,1.1361996082070316,,,,,,,,Finance,
ALL/PJ,"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series J",28.16,USD,0.2135231316725933,68489,1.3626560342529257,49734685388,USD,2.5599767274842957,11.0001,USD,,1.93778,Finance,
BY,"Byline Bancorp, Inc.",26.16,USD,-0.038211692777996034,64670,0.39164032314717245,1157858614,USD,9.675271839633108,2.7038,USD,,1.37615,Finance,Buy
NRG,"NRG Energy, Inc.",91.22,USD,0.7065577390152358,2077303,0.6695998188701743,18825967594,USD,9.78576869026036,9.3217,USD,,1.754,Utilities,Neutral
PCG/PB,Pacific Gas & Electric Co. 5 1/2% Preferred Stock,22.4,USD,0.6741573033707802,319,0.2044347603178672,106049624,USD,,,,,,Utilities,
COF/PI,"Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Serie",21.89,USD,0.1372369624885688,71327,0.5251420586316724,56930935084,USD,2.0591500009406807,10.6306,USD,,1.60977,Finance,
USB/PH,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,22,USD,0.09099181073703173,152088,1.4368840680348849,70972177738,USD,6.9814673775069815,3.1512,USD,,4.2876,Finance,
AGRPY,Absa Group Ltd.,20.099,USD,1.3054435483870985,240,0.22012290195359077,8566372445.409999,USD,8.241686144257187,2.4387,USD,,5.50782,Finance,Buy
TSBK,"Timberland Bancorp, Inc.",30.14,USD,0.16616816218012867,5898,0.2992587030093309,240095870,USD,9.963306998115765,3.0251,USD,,3.15196,Finance,
VNO/PN,"Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share",18,USD,-0.38738240177089256,15053,0.4679917052954911,7406849032,USD,202.02020202020202,0.0891,USD,,1.73611,Finance,
EGO,Eldorado Gold Corporation,17.6,USD,-4.761904761904756,1898560,1.28074379417111,3603798346.0840344,USD,21.143339540505256,0.8324134400000001,USD,,0,Non-energy minerals,Buy
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,19.27,USD,0.2601456815816895,189384,1.554548834933844,1473370000,USD,6.146338351620311,3.1352,USD,,6.38505,Miscellaneous,
MU,"Micron Technology, Inc.",107.5,USD,-2.1659992719330137,42959411,1.231917050056639,119200453796.00002,USD,159.0942726061862,0.6757,USD,,0.427907,Electronic technology,Buy
AIQUY,L'Air Liquide SA,39.18,USD,0.18922927428015665,297713,1.4855278383345252,113447191159.23792,USD,,,,,1.17616,Process industries,Buy
TPTA,"Terra Property Trust, Inc. 6.00% Notes due 2026",17.92,USD,-0.16713091922004225,264,0.20909234912086172,,,,,,,,Finance,
FXNC,First National Corporation,17.74,USD,-0.337078651685406,1512,0.3277622423099434,111414401.00000001,USD,14.070431472081218,1.2608,USD,,3.38219,Finance,Strong buy
BMEZ,BlackRock Health Sciences Term Trust,15.76,USD,-0.1899936668777667,271252,1.6190060659308128,,,,,,,,Miscellaneous,
TWO/PC,Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,24.8,USD,0.3642250101173608,96080,6.133888328502662,1420668420,USD,69.89853438556933,0.3548,USD,,13.1291,Finance,
BMBN,"Benchmark Bankshares, Inc.",21.35,USD,0.7075471698113308,200,0.3439972480220158,95175677.71764706,USD,6.908937932819883,3.0902,USD,,3.85882,Finance,
AMX,"America Movil, S.A.B. de C.V.",16.39,USD,0.5521472392638027,1051246,0.5186511102481572,50917387722.2946,USD,,,,,3.23085,Communications,Buy
PCG/PH,Pacific Gas & Electric Co. 4.50% 1st Preferred Stock,18.5,USD,-0.7244432519452726,1776,1.8017652429745359,106049624,USD,,,,,,Utilities,
ACR/PC,ACRES Commercial Realty Corp. 8.625% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock,25.27,USD,0.2570898068652428,14194,0.9640960156494097,122271289,USD,30.99852796859666,0.8152,USD,,0,Finance,
JANL,Janel Corp.,40.5,USD,-1.2195121951219512,530,1.2142038946162657,41225803.00000001,USD,85.75058225704002,0.4723,USD,,0,Transportation,
FITB,Fifth Third Bancorp,42.94,USD,0.06991377301328627,4417440,1.044263126961758,29061680470.999996,USD,13.72367285627537,3.1289,USD,,3.26036,Finance,Buy
ADVOF,ADVA AG Optical Networking,20.5,USD,1.535413571074783,200,0.08622547962923044,1060521821.9845362,USD,,,,,2.68041,Electronic technology,Sell
ETX,Eaton Vance Municipal Income 2028 Term Trust,18.72,USD,0.37533512064343316,15565,0.6301849055228733,,,,,,,,Miscellaneous,
MFAO,"MFA Financial, Inc. 9.000% Senior Notes due 2029",25.75,USD,0.1555814858031861,7569,0.46243233666100514,1279094516,USD,44.02461959309284,0.5849,USD,,11.1732,Finance,
NEWEN,New England Power Co.,107,USD,-0.2331002331002331,23,0.4151624548736462,,,,,,,,Utilities,
LINE,"Lineage, Inc.",78.29,USD,0.02555257442188608,1522336,1.092077699171596,17215200000,USD,,,,,0,Finance,Buy
WIX,Wix.com Ltd.,168.3,USD,-2.003027832770466,266108,0.6357251504277339,9365187928,USD,135.4636188023181,1.2424,USD,,0,Technology services,Buy
DBRG/PI,"DigitalBridge Group, Inc. 7.15% Series I",25.07,USD,-0.8110781404549884,22279,1.2203792767230142,2678778147,USD,11.121462159524443,2.2542,USD,,0.277971,Finance,
BMN,BlackRock 2037 Municipal Target Term Trust,25.19,USD,-0.8267716535432965,8969,0.8398883769711953,,,,,,,,Miscellaneous,
GGN/PB,"GAMCO Global Gold, Natural Reources & Income Trust 5.00% Series B Cumulative 25.00 Liquidation Preference",23.4,USD,-0.8054260279779621,528,0.1194975670476406,,,47.60935910478128,0.4915,USD,,8.38184,Miscellaneous,
ARDT,"Ardent Health Partners, Inc.",18.3,USD,-4.188481675392674,339827,0.5339307393818994,2612568664,USD,,,,,0,Health services,Strong buy
CGON,"CG Oncology, Inc.",37.87,USD,2.9635671560630676,530852,0.30647376260205145,2540206917.0000005,USD,,,,,0,Health technology,Strong buy
AES,The AES Corporation,20.075,USD,2.2148676171079367,6670297,0.6185722585792153,14271805434.527903,USD,19.150052465897165,1.0483,USD,,3.40508,Utilities,Strong buy
FCBC,"First Community Bankshares, Inc.",41.98,USD,0.31063321385900944,45342,1.1652117153349386,766995349,USD,14.990180324941974,2.8005,USD,,2.81086,Finance,Neutral
CBU,"Community Financial System, Inc.",57.2,USD,0.12252756870295865,202801,0.6313506385233442,3005499965,USD,17.856585396310056,3.2033,USD,,3.14685,Finance,Neutral
FLC,Flaherty & Crumrine Total Return Fund Inc,17.35,USD,0.8720930232558264,41194,1.5200569735390383,181425000,USD,6.26014793433159,2.7715,USD,,5.91066,Miscellaneous,
FAX,"abrdn Asia-Pacific Income Fund, Inc.",17.49,USD,1.039861351819756,157785,0.9414463733267301,722033000,USD,261.4349775784753,0.0669,USD,,1.88679,Miscellaneous,
NIC,Nicolet Bankshares Inc.,94.43,USD,0.05297732570461047,22147,0.535188259544678,1422108190,USD,13.685705589936088,6.8999,USD,,1.09076,Finance,Buy
VLYPP,Valley National Bancorp - 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,24.83,USD,0.4449838187702243,3018,0.2634151450616206,4465878379,USD,34.86380230272395,0.7122,USD,,5.0171,Finance,
GLU/PB,The Gabelli Global Utility and Income Trust Series B Cumulative Puttable and Callable Preferred Shares,50.05,USD,-0.36350895633513053,6093,1.1143013899049012,,,151.57480314960628,0.3302,USD,,7.2904,Miscellaneous,
GNT/PA,"GAMCO Natural Resources, Gold & Income Tust 5.20% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share)",23.85,USD,-1.1128433063553127,660,0.3433922996878252,,,53.535353535353536,0.4455,USD,,6.12245,Miscellaneous,
PB,"Prosperity Bancshares, Inc.",70.8,USD,-0.8542220977454131,415766,0.6218771786364878,6744490546,USD,15.52665628632207,4.5599,USD,,3.14972,Finance,Buy
ALL/PH,"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series H",24.71,USD,-0.6433453960595099,97640,0.9648249945404976,49734685388,USD,2.2463432150616813,11.0001,USD,,1.93778,Finance,
HRTG,"Heritage Insurance Holdings, Inc.",15.51,USD,-2.697616060225845,401818,0.8165518911941526,475911894,USD,7.934315531000613,1.9548,USD,,0,Finance,Buy
SPOT,Spotify Technology S.A.,369.125,USD,-2.6466399409220447,2904197,1.7877306225361893,72346131151.31026,USD,150.31967747190097,2.4556,USD,,0,Technology services,Buy
SRCE,1st Source Corporation,58.21,USD,-0.25702535983550134,51181,0.7110575767553458,1426863543,USD,11.242877836793818,5.1775,USD,,2.37073,Finance,Neutral
PPERY,PT Bank Mandiri Persero TBK,18.515,USD,-2.859391395592855,30295,1.0864731492838136,42977249107.49656,USD,11.969873286785623,1.5468,USD,,3.56779,Finance,Buy
BOKF,BOK Financial Corporation,104.38,USD,0.15352139704470985,62121,0.37164822016153154,6693661976,USD,14.584730605857366,7.1568,USD,,2.10768,Finance,Neutral
HOFT,Hooker Furnishings Corporation,17.81,USD,0.6783493499151918,16215,0.4437420467140101,190811489,USD,159.58781362007167,0.1116,USD,,5.10949,Consumer durables,
STT/PG,"State Street Corporation Depositary shares, each representing a 1/4,000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative",24.75,USD,0.12135922330097548,53699,1.1554458662455056,26338282658,USD,4.648934971261129,5.3238,USD,,3.12925,Finance,
SHAK,"Shake Shack, Inc.",104.71,USD,-1.3379817205314253,724305,0.9960500692197074,4447112676,USD,168.47948511665322,0.6215,USD,,0,Consumer services,Buy
ECF/PA,Ellsworth Growth and Income Fund Ltd. 5.25% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),23.56,USD,0.12749681257967524,2994,0.5544752486249236,,,42.38172333153445,0.5559,USD,,5.81655,Miscellaneous,
CCIA,Carlyle Credit Income Fund 8.75% Series A Preferred Shares due 2028,25.785,USD,-0.17421602787455734,2895,0.7941733190683894,,,,,,,,Miscellaneous,
BATRK,"Atlanta Braves Holdings, Inc. - Series C",40.32,USD,0.14903129657228584,426355,1.125109613445529,2483335257,USD,,-0.9794,USD,,0,Consumer services,Strong buy
GVYB,GOLDEN VY BANCSHARES INC.,16.92,USD,-0.47058823529410765,500,0.10193887744908153,38676034.4126984,USD,7.634345530839688,2.2163,USD,,0,Finance,
BHB,"Bar Harbor Bankshares, Inc.",30.2,USD,0.633122292569136,34583,0.730953115686863,461066615,USD,11.116428019288106,2.7167,USD,,3.84106,Finance,Neutral
PAXS,PIMCO Access Income Fund,16.61,USD,0.1809408926417439,104984,0.7416868954330557,,,,,,,,Miscellaneous,
NIE,Virtus Equity & Convertible Income Fund,22.99,USD,0.08707009142359415,65946,0.8090461632078203,,,,,,,,Miscellaneous,
SMEGF,Siemens Energy AG,36.625,USD,-1.783319924912843,765,0.05535936550206965,28938392058.44605,USD,52.28315132943812,0.7005124800000001,USD,,0,Producer manufacturing,Buy
GLU,Gabelli Global Utility,16.46,USD,0.24299486604831502,12828,0.6840578473614607,98248300,USD,49.84857662023017,0.3302,USD,,7.2904,Miscellaneous,
WDAY,"Workday, Inc.",243.62,USD,-0.7374811555229607,1237880,0.6244656782236134,64802918701.00001,USD,42.48469734754024,5.7343,USD,,0,Technology services,Buy
NMKBP,Niagara Mohawk Power Corp.,64.01,USD,4.01364965875854,1008,3.058252427184466,,,,,,,,Utilities,
BANR,Banner Corporation,58.83,USD,-0.6585612968591702,206634,0.7169949461214562,2027066816,USD,12.234584589788914,4.8085,USD,,3.26364,Finance,Buy
EVBN,"Evans Bancorp, Inc.",37.99,USD,-0.9387222946544964,35382,0.7449704702649781,209958202,USD,10.965823807874381,3.4644,USD,,3.4746,Finance,Neutral
GTLS/PB,"Chart Industries, Inc. Depositary Shares, each Representing a 1/20th Interest in a Share of 6.75% Series B Mandatory Convertible Preferred Stock",51.34,USD,1.1824990145841572,40794,0.5195364238410596,5380710682,USD,24.031080322037074,2.1364,USD,,0,Producer manufacturing,
AHR,"American Healthcare REIT, Inc.",26.12,USD,-0.15290519877675515,3666096,0.771634839878282,4084530077,USD,,-0.2703,USD,,0,Finance,Strong buy
CFG,"Citizens Financial Group, Inc.",40.8,USD,0.6910167818361155,3554888,0.7190540146930321,18290659082,USD,15.536938309215536,2.626,USD,,4.11765,Finance,Buy
ARGD,"Argo Group International Holdings, Ltd. 6.5% Senior Notes Due 2042",22.48,USD,0.22068166113105764,15212,0.670687617939086,129259999.99999999,USD,,,,,,Finance,
WFC,Wells Fargo & Company,55.9,USD,-0.8689483951055187,13530428,0.6104646281137799,190270762933,USD,11.469489925725306,4.8738,USD,,2.59392,Finance,Buy
CZNL,Citizens National Corp.,40,USD,0,225,1.1688311688311688,39674121.82741116,USD,,,,,2.43655,Finance,
FIHL,Fidelis Insurance Holdings Limited,18.22,USD,-1.6198704103671746,350915,0.6450595951500356,2129882639.9999998,USD,4.773757434432887,3.8167,USD,,1.09769,Finance,Buy
WDI,Western Asset Diversified Income Fund,15.57,USD,0.4516129032258083,146175,0.746701716226274,,,,,,,,Miscellaneous,
CPF,Central Pacific Financial Corp New,27.79,USD,-0.7854337736522757,192322,0.6111138826458744,752098703.0000001,USD,13.26554966824192,2.0949,USD,,3.74235,Finance,Buy
EBC,"Eastern Bankshares, Inc.",16.11,USD,0,551840,0.4580633095887582,3474094247,USD,5.924972416329533,2.719,USD,,2.66915,Finance,Buy
SICLQ,SILVERGATE CAPITAL CORPORATION 5.375% DEP SHS REP 1/40TH PERP PFD STK A,15,USD,0,1425,0.019953958865438905,31658604,USD,,,,,0,Finance,
USB/PR,"U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock",20.2,USD,0.1487357461576479,73391,0.9510289606985088,70972177738,USD,6.410256410256411,3.1512,USD,,4.2876,Finance,
FFIN,"First Financial Bankshares, Inc.",36.63,USD,-0.8123476848090906,349501,0.6122544792111733,5232621587,USD,26.015625000000004,1.408,USD,,1.9656,Finance,Neutral
HMN,Horace Mann Educators Corporation,35.53,USD,-0.5875769445998904,331946,0.9494631800063155,1448515915,USD,18.087868451865805,1.9643,USD,,3.77146,Finance,Buy
NAMS,NewAmsterdam Pharma Company N.V.,16.23,USD,2.5268477574226176,129198,0.5771261531534269,1460949219,USD,,,,,0,Health technology,Strong buy
UEPEP,Union Electric Co.,78,USD,0,123,0.4939759036144578,15306096,USD,,,,,,Utilities,
BK,The Bank of New York Mellon Corporation,71.7,USD,0.2797202797202837,3311623,0.8001840536188215,52911551897.99999,USD,16.576501595228187,4.3254,USD,,2.41283,Finance,Buy
IFN,"India Fund, Inc. (The)",19.23,USD,0.6279434850863475,78198,0.6998510764736627,721106000,USD,3.6567973073192994,5.2587,USD,,8.78216,Miscellaneous,
PCG/PI,Pacific Gas & Electric Co. 4.36% 1st Preferred Stock,18.11,USD,0.6105521635990893,460,1.14713216957606,106049624,USD,,,,,,Utilities,
DHCNI,Diversified Healthcare Trust - 5.625% Senior Notes due 2042,16.77,USD,-0.7692307692307634,9205,0.3692338547934216,906966296,USD,,,,,,Finance,
HPIFY,Huadian Power International Corp.,15.77,USD,-8.313953488372091,619,1.5046183762761303,7756320361.30788,USD,9.444244819738891,1.6698,USD,,6.09099,Utilities,
SCE/PH,SCE Trust III Fixed/Floating Rate Trust Preference Securities,25.08,USD,-0.039856516540460594,16814,0.49304736937792876,,,,,,,,Finance,
PHIG,PHI GROUP INC,24,USD,0,670,0.03856825429719431,583442040,USD,,,,,0,Transportation,
BAC/PE,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,24.8211,USD,0.16585956416464945,5530,0.3753962704753888,305727370727,USD,8.72814543920107,2.8438,USD,,2.43655,Finance,
FRMEP,"First Merchants Corporation - Depository Shares, each representing a 1/100th interest in a share of 7.50% Non-Cumulative Perpetual Preferred Stock, A",25.46,USD,-0.058881256133466404,350,0.6271277548826375,2145448644,USD,8.15450643776824,3.1222,USD,,3.73602,Finance,
LOB,"Live Oak Bancshares, Inc.",47.44,USD,2.7062134661182076,176144,0.7400619715351084,2136474085,USD,19.50256937307297,2.4325,USD,,0.252951,Finance,Buy
GRDN,"Guardian Pharmacy Services, Inc.",17.75,USD,10.9375,616068,,1079980000,USD,,,,,0,Retail trade,
AAVMY,Abn Amro BK N V,18.17,USD,-1.034858387799552,8617,0.9274866264113575,15220262089.672503,USD,5.4922467732672375,3.3083,USD,,7.0613,Finance,
BCV/PA,Bancroft Fund Limited 5.375% Series A Cumulative Preferred Shares,23.98,USD,0.29276453366792254,3276,1.1384091461931405,,,,,,,7.69231,Miscellaneous,
PFIS,Peoples Financial Services Corp.,46.45,USD,0.1509271237602421,9631,0.4433366016230971,463375409.99999994,USD,19.28426121974509,2.4087,USD,,3.9774,Finance,Neutral
UNCRY,UniCredito Spa,22.23,USD,0.1802613789995455,191916,1.0230451152468991,71063986804.2141,USD,,,,,2.97721,Finance,
