Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Index
KOO.l,KOOTH PLC ORD GBP0.05,321,GBX,0.3125,16223,0.2529046700765590,116356325,GBP,28.763440860215100,0.1116,GBP,,0,Health services,Strong buy,FTSE AIM All-Share
BGEU.l,BAILLIE GIFFORD EUROPEAN GROWTH TST ORD GBP0.025,92.16357,GBX,-0.4713066954643490,201248,0.518895192185219,328926000,GBP,13.035865629420100,0.0707,GBP,,0.431965,Miscellaneous,,FTSE All-Share
EAAS.l,EENERGY GROUP PLC ORD GBP0.003,5.6355,GBX,-3.666666666666650,1047372,2.4189344302049200,22652641,GBP,,,,,0,Industrial services,,FTSE AIM All-Share
HUD.l,HUDDLED GROUP PLC ORD GBP0.00040108663,3.3,GBX,-2.941176470588240,1433544,2.5940957406382000,10893654,GBP,1.1870503597122300,0.0278,GBP,,0,Electronic technology,,FTSE AIM All-Share
SVT.l,SEVERN TRENT ORD GBP0.9789,2620,GBX,-1.5407741450582500,44269,0.0785982178556743,7987036185,GBP,51.52409046214360,0.5085,GBP,,4.39083,Utilities,Neutral,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
SMIN.l,SMITHS GROUP PLC ORD GBP0.375,1714.374,GBX,-2.6477001703577500,68896,0.05984653900574790,6043982438,GBP,23.814057507987200,0.7199,GBP,,2.3992,Producer manufacturing,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
FEML.l,FIDELITY EMERGING MARKETS LTD PTG SHS NPV,705.2,GBX,1.2055109070034600,1197,0.005655055771038740,502403000,GBP,,,,,2.19145,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
HTG.l,HUNTING ORD GBP0.25,371.5,GBX,-0.2684563758389260,33578,0.0595657402441986,604857261,GBP,6.145574855252270,0.6045,GBP,,2.17509,Industrial services,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
EAH.l,ECO ANIMAL HEALTH ORD GBP0.05,99,GBX,1.0204081632653100,5101,0.04804029319553180,66389992.00000000,GBP,65.13157894736840,0.0152,GBP,,0,Health technology,Strong buy,FTSE AIM All-Share
CNA.l,CENTRICA ORD GBP0.061728395,116.3,GBX,-0.7679180887372060,2861453,0.11193612741032400,6043357600,GBP,5.681485100146560,0.2047,GBP,,3.41297,Utilities,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
MCB.l,MCBRIDE ORD GBP0.10,120.2108,GBX,0.17566666666667200,4611,0.010765612239037200,208113766,GBP,6.3738494167550400,0.1886,GBP,,0,Consumer non-durables,Strong buy,FTSE All-Share
RESI.l,RESIDENTIAL SECURE INCOME PLC ORD GBP0.01,53.4,GBX,-0.743494423791819,43798,0.25259192487873000,99617845,GBP,,,,,9.10781,Finance,,FTSE All-Share
PHLL.l,PETERSHILL PARTNERS PLC ORD USD0.01,210.5,GBX,-1.1737089201877900,58876,0.12679775159907800,2304038440,GBP,8.61292962356792,0.2444,GBP,,5.67563,Finance,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
JMG.l,JPMORGAN EMER MKTS INVEST TRUST ORD GBP0.025,110.7748,GBX,-0.38237410071942800,144197,0.062316145718923500,1221700000,GBP,14.67215894039740,0.0755,GBP,,1.5018,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
BGUK.l,BAILLIE GIFFORD UK GROWTH TRUST PLC ORD GBP0.25,179.051,GBX,-1.076795580110500,34418,0.1497977699639320,259270000.00000000,GBP,215.72409638554200,0.0083,GBP,,3.09392,Miscellaneous,,FTSE All-Share
ATS.l,ARTEMIS ALPHA TRUST PLC ARTEMIS ORD GBP0.01,389.993,GBX,1.5606770833333300,2448,0.025633185761016600,125619000,GBP,7.216746854182090,0.5404,GBP,,1.66927,Miscellaneous,,FTSE All-Share
SEC.l,STRATEGIC EQUITY CAPITAL ORD GBP0.10,347,GBX,-0.28735632183908000,3095,0.05794762433463210,164792000,GBP,6.309090909090910,0.55,GBP,,0.718391,Finance,,FTSE All-Share
PRIM.l,PRIMORUS INVESTMENTS PLC ORD GBP0.002,3.6,GBX,9.090909090909100,20000,0.2107357205475760,4614422,GBP,5.454545454545450,0.0066,GBP,,0,Non-energy minerals,,FTSE AIM All-Share
ZED.l,ZENOVA GROUP PLC ORD GBP0.001,0.8,GBX,0,52619,0.1880649740735610,1121808,GBP,,-0.0133,GBP,,0,Process industries,,FTSE AIM All-Share
JUSC.l,JPMORGAN US SMALLER CO INV TST PLC ORD GBP0.025,414.7084,GBX,-1.0242482100238700,10649,0.09284373498776350,257978000,GBP,21.73524109014680,0.1908,GBP,,0.71599,Miscellaneous,,FTSE All-Share
WKOF.l,WEISS KOREA OPPORTUNITY FUND LTD ORD NPV,159,GBX,1.2738853503184700,17212,5.46707747038084,110132000,GBP,14.402173913043500,0.1104,GBP,,3.26107,Miscellaneous,,FTSE AIM All-Share
CABP.l,CAB PAYMENTS HOLDINGS PLC ORD GBP0.000333333,104.08,GBX,-1.4393939393939400,137688,0.5006840004974550,268375238.00000000,GBP,13.676741130092000,0.0761,GBP,,0,Finance,Buy,FTSE All-Share
VLE.l,VOLVERE ORD GBP0.0000001,1500,GBX,0,632,0.4232804232804230,33133832,GBP,10.607453503995500,1.4141,GBP,,0,Consumer non-durables,,FTSE AIM All-Share
GROC.l,GREENROC STRATEGIC MATERIALS PLC ORD GBP0.001,1.56,GBX,15.555555555555600,545460,2.2124891699738100,2630920,GBP,,-0.0101,GBP,,0,Non-energy minerals,,FTSE AIM All-Share
ATT.l,ALLIANZ TECHNOLOGY TRUST PLC ORD GBP0.025,353.0297,GBX,-0.2740960451977430,92554,0.0821110727163928,1358910000,GBP,2.6766980059140200,1.3189,GBP,,0,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
ANGS.l,ANGUS ENERGY PLC ORD GBP0.002,0.25,GBX,0,569200,0.10663058461529400,11054637,GBP,1.1904761904761900,0.0021,GBP,,0,Energy minerals,,FTSE AIM All-Share
ECOB.l,ECO BUILDINGS GROUP PLC ORD GBP0.01,9.555,GBX,-2.0000000000000000,5529,0.40000578774878300,7942520,GBP,,,,,0,Consumer durables,,FTSE AIM All-Share
KOD.l,KODAL MINERALS PLC ORD GBP0.0003125,0.4525,GBX,-3.7234042553191400,26678546,0.5762268426854250,95162615,GBP,,,,,0,Non-energy minerals,Strong buy,FTSE AIM All-Share
ITH.l,ITHACA ENERGY PLC ORD GBP0.01,106.4,GBX,0,97807,0.14361352460659200,1079292088,GBP,8.451151707704530,0.1259,GBP,,30.0054,Energy minerals,Neutral,"FTSE 250, FTSE All-Share, FTSE 350"
CTAI.l,CATENAI PLC ORD GBP0.002,0.15,GBX,0,0,0,591862,GBP,,-0.0017,GBP,,0,Commercial services,,FTSE AIM All-Share
PSDL.l,PHOENIX SPREE DEUTSCHLAND LTD ORD NPV,173.6,GBX,0.9302325581395320,1035,0.022580504407016300,157943065,GBP,,,,,0,Finance,,FTSE All-Share
IAT.l,INVESCO ASIA TRUST PLC ORD GBP0.10,348,GBX,1.4577259475218700,10459,0.11024234554055500,229307000,GBP,39.77142857142860,0.0875,GBP,,4.11079,Miscellaneous,,FTSE All-Share
MDZ.l,MEDIAZEST ORD GBP0.0001,0.075,GBX,0,100000,0.03011420964579220,1272319,GBP,,-0.0003,GBP,,0,Electronic technology,,FTSE AIM All-Share
MAJE.l,MAJEDIE INVESTMENTS ORD GBP0.10,239.992,GBX,2.5606837606837600,2366,0.2502088598893840,124017000,GBP,7.434696406443620,0.3228,GBP,,3.20513,Miscellaneous,,FTSE All-Share
AYM.l,ANGLESEY MINING ORD GBP0.01,1.038,GBX,-5.636363636363640,584680,0.3162405260492510,5077523,GBP,,,,,0,Non-energy minerals,,FTSE AIM All-Share
VSL.l,VPC SPECIALTY LENDING INVSTMNTS PLC ORD GBP0.01,40.325,GBX,0.8125000000000070,9118,0.04050277096167210,111310000,GBP,,,,,20,Finance,,FTSE All-Share
THRG.l,BLACKROCK THROGMORTON TRUST PLC ORD GBP0.05,612,GBX,-0.32573289902280100,25755,0.08405226219867400,549051000,GBP,6.448893572181240,0.949,GBP,,2.47557,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
CVCG.l,CVC INCOME & GROWTH LIMITED ORD NPV GBP,114.99,GBX,0.42794759825327100,39152,0.10069642876432400,246535000,GBP,9.566555740432610,0.1202,GBP,,8.67904,Miscellaneous,,FTSE All-Share
INF.l,INFORMA PLC ORD GBP0.001,833,GBX,-0.809716599190278,73243,0.02721910717924350,11085633402,GBP,36.56716417910450,0.2278,GBP,,2.21481,Technology services,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
TSTL.l,TRISTEL ORD GBP0.01,398.85,GBX,0.7196969696969760,6992,0.08444699417252940,188694370,GBP,31.75557324840770,0.1256,GBP,,3.31313,Health technology,Buy,"FTSE AIM All-Share, FTSE AIM 100"
CNR.l,CONDOR GOLD PLC ORD GBP0.001,21.7,GBX,2.1176470588235300,484916,1.6395735153203300,43444092,GBP,,-0.0062,GBP,,0,Non-energy minerals,,FTSE AIM All-Share
TRST.l,TRUSTPILOT GROUP PLC ORD GBP0.01,225,GBX,-1.3157894736842100,133017,0.06892585375782370,947875755,GBP,71.65605095541400,0.0314,GBP,,0,Technology services,Buy,"FTSE 250, FTSE All-Share, FTSE 350"
KINO.l,KINOVO PLC ORD GBP0.10,64,GBX,-1.5384615384615400,2000,0.03920584637581160,41155603,GBP,7.591933570581260,0.0843,GBP,,0,Industrial services,Strong buy,FTSE AIM All-Share
ASCL.l,ASCENTIAL PLC ORD GBP0.017,565.89,GBX,0.0689655172413769,189880,0.08308729784774670,1145320291,GBP,,,,,0,Commercial services,Buy,"FTSE 250, FTSE All-Share, FTSE 350"
ARBB.l,ARBUTHNOT BANKING GROUP PLC ORD GBP0.01,940,GBX,-0.2652519893899200,1492,1.3304797574460500,152151629,GBP,5.000265971594230,1.8799,GBP,,5,Finance,,FTSE AIM All-Share
MATD.l,PETRO MATAD LTD ORD USD0.01,2.295,GBX,0.87912087912088,1969968,0.1782401134009170,33758353,GBP,,,,,0,Energy minerals,,FTSE AIM All-Share
OSB.l,OSB GROUP PLC ORD GBP0.01,387,GBX,-1.0230179028133000,118781,0.10016118580131400,1484805708,GBP,4.04219761855024,0.9574,GBP,,8.31202,Finance,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
MFX.l,MANX FINANCIAL GROUP PLC ORD NPV,14.75,GBX,0,449020,0.8490626690013270,17622674,GBP,3.9972899728997300,0.0369,GBP,,3.08542,Finance,,FTSE AIM All-Share
GELN.l,GELION UK LTD ORD GBP0.001,17.125,GBX,-7.4324324324324300,1169,0.058974578879129900,25159715,GBP,,-0.0607,GBP,,0,Producer manufacturing,,FTSE AIM All-Share
FEV.l,FIDELITY EUROPEAN TRUST PLC ORD GBP0.025,384.4802,GBX,-1.0346975546975500,126724,0.2541534282554660,1587920000,GBP,7.581940445671470,0.5071,GBP,,2.12355,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
DSW.l,DSW CAPITAL PLC ORD GBP0.0025,56,GBX,-2.608695652173910,9873,17.895595432300200,12607700,GBP,147.3684210526320,0.0038,GBP,,5.65217,Finance,,FTSE AIM All-Share
VINO.l,VIRGIN WINES UK PLC ORD GBP0.01,39.5,GBX,-1.25,6044,0.35203392199804300,22267565,GBP,232.3529411764710,0.0017,GBP,,0,Retail trade,Strong buy,FTSE AIM All-Share
HSBA.l,HSBC HOLDINGS PLC ORD USD0.50,676.9,GBX,-0.587457776472316,2682972,0.06860383712706340,124432892718,GBP,7.356809042495380,0.9201,GBP,,7.15816,Finance,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
SML.l,STRATEGIC MINERALS PLC ORD GBP0.001,0.2175,GBX,10.969387755102000,1460638,0.3649986359761590,3951291,GBP,,-0.0033,GBP,,0,Non-energy minerals,,FTSE AIM All-Share
AGVI.l,ABERFORTH GEARED VALUE & INCOME TRU ORD GBP0.01,86.5,GBX,1.1695906432748500,6404,0.051808483355998900,,,,,,,,Miscellaneous,,FTSE All-Share
NWG.l,NATWEST GROUP PLC ORD GBP1.0769,345.77,GBX,-0.18187066974595700,1120026,0.04273016396617790,28726437702,GBP,7.254930759546790,0.4766,GBP,,5.05196,Finance,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
TAST.l,TASTY ORD GBP0.001,1.1515,GBX,-2.000000000000010,4339,0.048657243974755200,2445601,GBP,,-0.0952,GBP,,0,Consumer services,,FTSE AIM All-Share
FIN.l,FINSETA PLC ORD GBP0.01,37.91,GBX,1.0933333333333200,48095,0.44576240710773,21531414,GBP,8.61590909090909,0.044,GBP,,0,Retail trade,,FTSE AIM All-Share
HMSO.l,HAMMERSON,317.6,GBX,896.2358845671270,27453,0.0008693491918569130,1590575247,GBP,,-0.1139,GBP,,4.81807,Finance,Neutral,"FTSE 250, FTSE All-Share, FTSE 350"
CCC.l,COMPUTACENTER ORD GBP0.075555,2474,GBX,-1.591089896579160,35765,0.07429474521254340,2722078354,GBP,16.546281433921900,1.4952,GBP,,2.78441,Technology services,Buy,"STOXX Europe 600, FTSE 250, FTSE All-Share, FTSE 350"
MNL.l,MANCHESTER & LONDON INV TRUST PLC ORD GBP0.25,655.2371,GBX,-2.783813056379810,1321,0.028465901254999300,270254000,GBP,2.1736899548832300,3.0144,GBP,,2.07715,Miscellaneous,,FTSE All-Share
TIG.l,TEAM INTERNET GROUP PLC ORD GBP0.001,133.184,GBX,0.2891566265060140,30716,0.09035645734205070,333321877,GBP,17.640264900662300,0.0755,GBP,,2.25904,Commercial services,Strong buy,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
JFJ.l,JPMORGAN JAPANESE INV TRUST PLC ORD GBP0.25,556.8309,GBX,0.1494424460431730,93669,0.18736929067154200,808213000,GBP,6.209086752899200,0.8968,GBP,,1.16906,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
INPP.l,INTERNATIONAL PUBLIC PARTNERSHIP ORD GBP0.0001,126.7988,GBX,-0.3154088050314490,310332,0.08494028079571010,2351010000,GBP,,,,,6.39151,Finance,Neutral,"FTSE 250, FTSE All-Share, FTSE 350"
CMCX.l,CMC MARKETS ORD GBP0.25,309.566,GBX,-1.4121019108280300,11547,0.037744236788127900,876404425,GBP,18.371869436201800,0.1685,GBP,,2.64331,Finance,Neutral,"FTSE 250, FTSE All-Share, FTSE 350"
POS.l,PLEXUS HLDGS PLC ORD GBP0.01,12.666,GBX,-1.6233009708737800,40000,0.06227669911075100,13568479,GBP,48.715384615384600,0.0026,GBP,,0,Industrial services,,FTSE AIM All-Share
NAS.l,NORTH ATLANTIC SMALL COS INVESTM TR ORD GBP0.05,3952,GBX,0.8163265306122450,1386,0.13855427708856100,520705000.00000000,GBP,5.947239319197600,6.6451,GBP,,1.74745,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
HUW.l,HELIOS UNDERWRITING PLC ORD GBP0.10,183.6,GBX,0.32786885245901300,12800,0.019119884814643900,130557591,GBP,8.805755395683450,0.2085,GBP,,3.27869,Finance,Strong buy,FTSE AIM All-Share
CDGP.l,CHAPEL DOWN GROUP PLC ORD GBP0.05,50.9,GBX,-0.1960784313725520,14449,0.11595666050595900,87477395,GBP,,,,,0,Consumer non-durables,,FTSE AIM All-Share
FCIT.l,F&C INVESTMENT TRUST PLC ORD GBP0.25,1025.211,GBX,-0.8499999999999990,65623,0.0956406222331691,5063080000,GBP,5.331587706068960,1.9229,GBP,,1.42166,Miscellaneous,,"FTSE 100, FTSE All-Share, FTSE 350"
TEM.l,TEMPLETON EMERGING MKTS INV TRUST ORD GBP0.05,169.2754,GBX,0.04456264775413830,286371,0.11568292558782500,1825580000,GBP,13.413264659271000,0.1262,GBP,,2.95508,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
JMAT.l,JOHNSON MATTHEY ORD GBP1.109245,1542,GBX,-1.3435700575815700,32189,0.03841510969650640,2744672237,GBP,26.3050153531218,0.5862,GBP,,4.92642,Process industries,Neutral,"STOXX Europe 600, FTSE 250, FTSE All-Share, FTSE 350"
MEX.l,TORTILLA MEXICAN GRILL PLC ORD GBP0.01,50,GBX,0,4409,0.1392213205342760,19332016,GBP,,-0.0183,GBP,,0,Consumer services,Strong buy,FTSE AIM All-Share
LWDB.l,LAW DEBENTURE CORP ORD GBP0.05,890.62,GBX,-0.9321468298109010,28568,0.1523473913015660,1173730000,GBP,8.275599330979370,1.0762,GBP,,3.55951,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
KGH.l,KNIGHTS GROUP HOLDINGS PLC ORD GBP0.002,133.42,GBX,2.6307692307692200,3760,0.05620496875840830,111557506,GBP,12.009000900090000,0.1111,GBP,,3.38462,Commercial services,Strong buy,FTSE AIM All-Share
RDT.l,ROSSLYN DATA TECHNOLOGIES PLC ORD GBP0.25,11.975,GBX,1.9148936170212700,1500,0.0576264805203287,2074965.0000000000,GBP,,,,,0,Technology services,,FTSE AIM All-Share
SEED.l,SEED INNOVATIONS LIMITED ORD GBP0.01,1.504,GBX,-6.000000000000010,4839,0.017832649484330900,3087200,GBP,,,,,0,Finance,,FTSE AIM All-Share
PCT.l,POLAR CAPITAL TECHNOLOGY TRUST PLC ORD GBP0.025,300.3053,GBX,-0.8238771466314470,193958,0.10732886759628100,3607620000,GBP,3.279516217101670,0.9157,GBP,,0,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
TENG.l,TEN LIFESTYLE GROUP PLC ORD GBP0.001,63.5985,GBX,0.9500000000000020,5615,0.4053654064122090,54509679,GBP,11.668525044045200,0.0545,GBP,,0,Technology services,Strong buy,FTSE AIM All-Share
BEG.l,BEGBIES TRAYNOR GROUP ORD GBP0.05,100.15,GBX,-2.7669902912621300,16934,0.1001921720649980,164136961,GBP,112.52808988764000,0.0089,GBP,,3.78641,Commercial services,Strong buy,FTSE AIM All-Share
INSG.l,INSIG AI PLC ORD GBP0.01,12.16,GBX,-2.720000000000000,1888,0.013687894261016800,14718143,GBP,,,,,0,Consumer services,,FTSE AIM All-Share
SAIN.l,SCOTTISH AMERICAN INVMT CO PLC(THE) ORD GBP0.25,511,GBX,-0.7766990291262140,61596,0.255569367524318,918327000,GBP,10.24458700882120,0.4988,GBP,,2.78641,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
CTL.l,CLEANTECH LITHIUM PLC ORD GBP0.01,14.9,GBX,1.0169491525423800,70566,0.24902529848028400,21411400,GBP,,-0.0536,GBP,,0,Non-energy minerals,Strong buy,FTSE AIM All-Share
UEM.l,UTILICO EMERGING MARKETS TRUST PLC ORD GBP0.01,222.7473,GBX,1.2487727272727300,31494,0.19410020190266800,413585000,GBP,,,,,3.90909,Miscellaneous,,FTSE All-Share
MBO.l,MOBILITYONE LTD ORD GBP0.025,2.95,GBX,7.27272727272728,274650,74.81612639607740,3135814,GBP,,,,,0,Technology services,,FTSE AIM All-Share
GSCT.l,THE GLOBAL SMALLER CO'S TRUST PLC ORD GBP0.025,166.0722,GBX,-0.6745215311004660,83018,0.1155946220889350,800410000,GBP,12.619468085106400,0.1316,GBP,,1.68062,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
KPC.l,KEYSTONE POSITIVE CHANGE INV TST PL ORD GBP0.10,228.63,GBX,-1.025974025974030,37453,0.41673389138192100,136706000,GBP,28.72236180904520,0.0796,GBP,,0.194805,Miscellaneous,,FTSE All-Share
IBT.l,INTERNATIONAL BIOTECH TRUST PLC ORD GBP0.25,680.4934,GBX,1.2638988095238000,14837,0.3307032207734310,247598000,GBP,,,,,4.22619,Miscellaneous,,FTSE All-Share
HEX.l,HELIX EXPLORATION PLC ORD GBP0.01,20.415,GBX,-2.7857142857142900,271360,0.11651652182896400,25949700,GBP,,,,,0,Non-energy minerals,,FTSE AIM All-Share
DIVI.l,DIVERSE INCOME TRUST PLC(THE) ORD GBP0.001,91.4601,GBX,-1.4438577586206900,94548,0.10694602849699700,219373000,GBP,,,,,4.36422,Miscellaneous,,FTSE All-Share
AJOT.l,AVI JAPAN OPPORTUNITY TRUST PLC ORD GBP0.01,141.05,GBX,0.035460992907809500,61445,0.3775260050258980,197071000,GBP,,,,,1.20567,Miscellaneous,,FTSE All-Share
CMCL.l,CALEDONIA MINING CORP PLC ORD NPV(DI),1050,GBX,-2.7777777777777800,1818,0.5066324824434290,215644881.47760400,GBP,21.018286890437000,0.4995649766669300,GBP,,3.72836,Non-energy minerals,Strong buy,FTSE AIM All-Share
WWH.l,WORLDWIDE HEALTHCARE TRUST ORD GBP0.025,344.875,GBX,-0.468975468975469,186519,0.13502590061426500,1849650000,GBP,9.265851692638370,0.3722,GBP,,0.808081,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
OPT.l,OPTIMA HEALTH PLC ORD GBP0.01,150.8,GBX,0.533333333333341,129022,,,,,,,,,Health services,,FTSE AIM 100
PPH.l,PPHE HOTEL GROUP LTD ORD NPV,1240,GBX,0.4048582995951420,5188,0.0794174421399235,518065989.00000000,GBP,23.938223938223900,0.518,GBP,,2.91498,Consumer services,Buy,"FTSE 250, FTSE All-Share, FTSE 350"
TRU.l,TRUFIN PLC ORD GBP0.91,53.26,GBX,-0.4485981308411250,3832,0.004937914615054640,56636005,GBP,22.191666666666700,0.024,GBP,,0,Technology services,Strong buy,FTSE AIM All-Share
CSN.l,CHESNARA PLC ORD GBP0.05,257.1215,GBX,-0.14699029126212600,7150,0.029341916220006100,388801865,GBP,95.23018518518520,0.027,GBP,,9.30874,Finance,Strong buy,FTSE All-Share
FSG.l,FORESIGHT GROUP HLDGS LTD ORD NPV,524.8,GBX,-0.9811320754717070,37476,0.1830716825585090,615369115,GBP,,,,,3.79245,Finance,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
CKT.l,CHECKIT PLC ORD GBP0.05,19.88,GBX,1.9487179487179400,61558,0.49596231981907600,21061668,GBP,,-0.0435,GBP,,0,Technology services,Strong buy,FTSE AIM All-Share
TRN.l,TRAINLINE PLC ORD GBP0.01,333,GBX,-1.2455516014234800,47968,0.03845323836743040,1497400660,GBP,46.96383899861860,0.0709,GBP,,0,Consumer services,Buy,"FTSE 250, FTSE All-Share, FTSE 350"
AGT.l,AVI GLOBAL TRUST PLC ORD GBP0.02,231.1,GBX,-0.8154506437768270,88771,0.10998904086845400,1045700000,GBP,,,,,1.50215,Miscellaneous,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
AO.l,AO WORLD PLC ORD GBP0.0025,109.6,GBX,-0.18214936247723400,78957,0.3160949105424620,636307381,GBP,26.53753026634380,0.0413,GBP,,0,Retail trade,Buy,"FTSE 250, FTSE All-Share, FTSE 350"
PHNX.l,PHOENIX GROUP HOLDINGS PLC ORD GBP0.10,562.411,GBX,-0.6340989399293380,852463,0.2638258971847050,5654081099,GBP,,-0.5322,GBP,,9.30212,Finance,Neutral,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
TAVI.l,TAVISTOCK INVESTMENTS PLC ORD GBP0.01,2.149,GBX,-0.04651162790697160,267562,0.6544144641245070,12049224,GBP,,,,,3.25581,Finance,,FTSE AIM All-Share
ROAD.l,ROADSIDE REAL ESTATE PLC ORD GBP0.00860675675675676,21.71,GBX,2.405660377358500,12500,0.13941028334861300,30459692,GBP,,,,,0,Consumer services,,FTSE AIM All-Share
GATC.l,GATTACA PLC ORD GBP0.01,92.8,GBX,-3.834196891191710,8671,0.5678714806834630,30413777,GBP,26.820809248554900,0.0346,GBP,,2.59067,Commercial services,Strong buy,FTSE AIM All-Share
WIZZ.l,WIZZ AIR HLDGS PLC ORD GBP0.0001,1499,GBX,-1.5758371634931100,117320,0.154507701613652,1574502758,GBP,5.970208698422810,2.5108,GBP,,0,Transportation,Neutral,"FTSE 250, FTSE All-Share, FTSE 350"
SAAS.l,MICROLISE GROUP PLC ORD GBP0.001,117.4,GBX,-0.08510638297871860,2024,0.014749563488709000,136236490,GBP,378.7096774193550,0.0031,GBP,,1.46383,Technology services,Strong buy,FTSE AIM All-Share
DEC.l,DIVERSIFIED ENERGY COMPANY PLC ORD GBP0.20,840.502,GBX,-2.4373766686012800,26839,0.0724404739251811,417527674,GBP,3.5035514797832400,2.399,GBP,,26.6329,Energy minerals,Strong buy,FTSE All-Share
EME.l,EMPYREAN ENERGY ORD GBP0.002,0.33,GBX,9.816971713810330,11315,0.002584224418753340,3891250,GBP,,,,,0,Energy minerals,,FTSE AIM All-Share
WTAN.l,WITAN INVESTMENT TRUST ORD GBP0.05,267.038,GBX,0.5792843691148820,40510,0.03793359214824270,1576800000,GBP,7.469594405594410,0.3575,GBP,,2.41055,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
GETB.l,GETBUSY PLC ORD GBP0.0015,53,GBX,-1.8518518518518500,91768,2.7714842275342400,26866248,GBP,50.96153846153850,0.0104,GBP,,0,Technology services,,FTSE AIM All-Share
PCFT.l,POLAR CAPITAL GLOBAL FINANCIALS TR ORD GBP0.05,175.3157,GBX,-0.951581920903959,39719,0.07550468893642160,537861000,GBP,,,,,2.57062,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
MTE.l,MONTANARO EUROPEAN SMALLER C.TSTPLC ORD GBP0.05,143.75,GBX,-1.202749140893470,29984,0.05624453316230870,275618000,GBP,,,,,0.773196,Miscellaneous,,FTSE All-Share
UU.l,UNITED UTILITIES GROUP PLC ORD GBP0.05,1042,GBX,-1.0446343779677100,87437,0.047064698902893100,7180284962,GBP,56.11200861604740,0.1857,GBP,,4.72745,Utilities,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
HSX.l,HISCOX ORD GBP0.065 (DI),1145,GBX,-1.8010291595197300,59351,0.03235550484885550,3962638209,GBP,7.060927479033050,1.6216,GBP,,2.56436,Finance,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
BPT.l,BRIDGEPOINT GROUP PLC ORD GBP0.00005,346,GBX,-1.9274376417233600,29096,0.009790260427118620,2890095123,GBP,41.99029126213590,0.0824,GBP,,2.49433,Finance,Buy,"FTSE 250, FTSE All-Share, FTSE 350"
XTR.l,XTRACT RESOURCES PLC ORD GBP0.0002,0.6,GBX,6.761565836298920,2809442,2.597360502127900,4812828,GBP,,,,,0,Non-energy minerals,,FTSE AIM All-Share
LIFS.l,LIFESAFE HOLDINGS PLC ORD GBP0.01,11.815,GBX,-3.551020408163270,29893,1.1264819155430600,5864808,GBP,,-0.0926,GBP,,0,Finance,,FTSE AIM All-Share
USA.l,BAILLIE GIFFORD US GROWTH TRUST PLC ORD GBP0.01,202.605,GBX,0.29950495049504400,23482,0.032826894399926400,588182000,GBP,6.744507323568580,0.3004,GBP,,0,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
MTU.l,MONTANARO UK SMALLER COS INVESTM TR ORD GBP0.02,108.5,GBX,1.4018691588785000,17682,0.06558761038837720,179097000,GBP,,,,,4.29907,Miscellaneous,,FTSE All-Share
URU.l,URU METALS LTD ORD NPV (DI),135,GBX,0,700,0.14381394584377700,2223033,GBP,,,,,0,Non-energy minerals,,FTSE AIM All-Share
GOT.l,GLOBAL OPPORTUNITIES TRUST PLC ORD GBP0.01,290,GBX,-0.684931506849315,7007,0.10793084539410900,84744400,GBP,15.474919957310600,0.1874,GBP,,1.72414,Miscellaneous,,FTSE All-Share
